comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid,gagetype,station_nm,usgs_lat,usgs_lon,MP_metric,class3_id,class3_name,CLASS_NAME
17663007,FA_Tim,11.3,27.75,38,45.525,58,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,Peak_Dur_10,1,1,2,2,3,obs,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,Peak_Fre_10,1,1,1,1,2,obs,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,SP_Dur,24.8525,32.075,43.4666666666666,66.6666666666667,100.5,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,SP_Mag,76.7430619397776,154.104223267029,349.854614161483,699.828973450138,1277.93285485752,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,SP_Tim,157.75,165.825,176.8875,189.375,206,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,Wet_BFL_Dur,54,74.1666666666667,94.9,118.520833333333,147.754166666666,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,Wet_BFL_Mag_10,2.85407089100871,5.53628020521624,9.482650843497,14.2430842972322,22.9144614439761,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,Wet_BFL_Mag_50,13.7984743622099,23.9192140934711,41.6383484811875,60.7004840866525,89.853297414778,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663007,Wet_Tim,48.4833333333333,65.5,76.5,91.1375,102.016666666667,model,predicted,11154200,ALT,UVAS C NR GILROY CA,36.99217114,-121.5735532,0.358974358974359,3,RAIN,winter storms
17663281,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_10,8215.68805189531,10323.1333506033,20095.9911736045,41901.2902678138,58678.014472054296,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_2,1424.76203730156,2070.9615867283,6765.51624237177,13805.5753367255,21731.5374924651,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_5,4742.572,8123.719,17747.72,32877.66,38941.77,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,DS_Dur_WS,132.79,172.9375,213.383333333333,243.872916666666,274.046666666667,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,DS_Mag_50,-2.1179945297600302e-14,0,3.58530542357109,15.471628440709,28.4120722010412,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,DS_Mag_90,0.592419628239044,4.55633476278992,10.4993216589607,29.6639830738207,65.0594873765459,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,DS_Tim,194.6125,215.225,234.845833333334,263.695833333334,296.835,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,FA_Dur,2,3,4,7,9,obs,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,FA_Mag,25.013195152483,68.5272968940702,171.388851906706,489.750461576328,1418.48671928085,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,FA_Tim,10.4575,23.61875,40.9166666666667,50.425,62.0125,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Peak_Fre_10,1,1,1,1,2,obs,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,SP_Dur,19.8708333333334,30.5,46.225,83.6875,122.38,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,SP_Mag,88.268606902088,271.034247999027,869.466591164717,3047.38579832934,9594.25099083156,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,SP_Tim,152.39,160.625,179,189.84375,216.424166666667,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Wet_BFL_Dur,45.9875,64.4,90.3333333333333,116.425,153.1025,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Wet_BFL_Mag_10,0.758291001126854,6.30313429130806,16.6014695062722,31.951672738305,53.4374711415586,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Wet_BFL_Mag_50,17.6482408933949,40.0193861603814,77.5322172888365,142.293071620926,260.995154687317,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17663281,Wet_Tim,53,73.25,80.4583333333333,96,109.51,model,predicted,11159000,ALT,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,0.5925925925925926,3,RAIN,rain and seasonal groundwater
17665491,Peak_Dur_2,1,1,2,4,5,inferred,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_Dur_5,1,1,1,2,3,inferred,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_Fre_2,1,1,1,2,3,inferred,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_Fre_5,1,1,1,1,2,inferred,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_10,855.034198664809,1057.6037384287802,1222.23824413022,1555.8777776455702,2276.7606369945897,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_2,187.104007276466,304.103585743978,483.1170224001699,654.622140721387,935.18222437369,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_5,511.4063,820.3872,999.8109,1220.141,1693.543,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,DS_Dur_WS,135,162.629166666666,188.25,214.90625,234,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,DS_Mag_50,0.505782319031891,0.949007880469497,1.60767394558518,2.328457140462,3.61245072527615,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,DS_Mag_90,2.12322890769918,3.48573790299506,5.1341243331233,7.3300735538118,10.299163641477,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,DS_Tim,213.75,234.825,248.3,265.804166666667,294.7075,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,FA_Dur,2,2,3,5,6.5,obs,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,FA_Mag,4.26555257033481,7.51147086387833,14.0590748280724,29.426595090949,56.059424987327,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,FA_Tim,11.49,23,30.6458333333333,38.8,47.5766666666667,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_Dur_10,1,1,2,2,3,obs,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Peak_Fre_10,1,1,1,1,2,obs,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,SP_Dur,30.15,42.175,53.025,78.8333333333333,124,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,SP_Mag,51.4528870768454,90.2908643927003,182.312770728588,329.965043490193,519.273982850418,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,SP_Tim,158.375,169.5,178.5,191,208.6025,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Wet_BFL_Dur,63.4875,81.11875,95.75,125.025,148.48,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Wet_BFL_Mag_10,2.42684225851442,4.2101676857398,6.73448111168885,10.7889573236884,15.2540835123626,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Wet_BFL_Mag_50,11.9813776851501,17.4113745648634,23.9059150103763,39.0657739526171,59.7696041148264,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17665491,Wet_Tim,51.3975,61.5,73.5333333333334,84,98.14,model,predicted,11159200,ALT,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,0.41463414634146345,3,RAIN,rain and seasonal groundwater
17682316,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_10,764.616099575905,860.008916776435,1028.43843894965,1448.98935956809,1542.42914205723,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_2,124.000179418023,226.53738868245495,422.51453884957,452.060852285563,613.968192832791,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_5,560.8497,651.9872,884.1826,1120.546,1182.413,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,DS_Dur_WS,145.225,168.191666666666,185.5625,201.5875,225.724166666666,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,DS_Mag_50,1.11588837819354,1.45406259333412,2.04505955335504,2.91227076385262,3.46846689344468,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,DS_Mag_90,2.71626549528705,3.6556982417945,5.08913613533485,6.30992881344185,8.56937407981722,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,DS_Tim,227.725,244,253.3,268.541666666667,281.0225,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,FA_Dur,2,3,4,6,9,obs,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,FA_Mag,4.00747849850298,6.75478224332692,11.0042914234213,18.4184934019582,28.7085594584536,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,FA_Tim,13.25,26,28.375,34.2625,43.91,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_Dur_10,1,1,1,2,3,obs,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Peak_Fre_10,1,1,1,1,2,obs,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,SP_Dur,36.6125,46.975,58.35,78.75,106.925,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,SP_Mag,41.5240723353874,72.5718006227062,123.85691116903,206.426687894492,362.803689507878,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,SP_Tim,164.223333333333,176.4,181.333333333333,192,203.5,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Wet_BFL_Dur,66.795,88.46875,105.625,123.0625,142.6375,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Wet_BFL_Mag_10,2.81742370043642,4.40963394387995,7.49839742254981,9.93873696042132,14.4077290756594,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Wet_BFL_Mag_50,10.8203033810924,16.1759967401927,24.375668417817,34.04095337188,48.2012611470662,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682316,Wet_Tim,55.6091666666667,63.25625,72.8,77.9375,94.6425,model,predicted,11160060,ALT,BEAR C A BOULDER C CA,37.12772447,-122.1169089,0.6756756756756757,3,RAIN,perennial groundwater and rain
17682446,Peak_Dur_2,1,1,2,4,5,inferred,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_Dur_5,1,1,1,2,3,inferred,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_Fre_2,1,1,1,2,3,inferred,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_Fre_5,1,1,1,1,2,inferred,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_10,368.21514237370496,450.354206205241,555.3296384219931,766.460607879854,876.229638179099,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_2,97.91311696789292,182.347060609127,240.63498630532905,261.047819058535,375.848899337464,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_5,309.9751,346.7796,482.9159,614.2752,663.5007,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,DS_Dur_WS,145.8375,163.975,182.266666666667,201.09375,225.6475,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,DS_Mag_50,0.508989650912596,0.725142417912815,1.08438620277626,1.58667740479644,1.88716298378465,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,DS_Mag_90,1.32554262689433,1.74942465994649,2.43791053164519,3.1343736843656,4.24014111316145,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,DS_Tim,224.19,243.475,253.208333333333,269.75,287,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,FA_Dur,2,2,3,5,6.5,obs,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,FA_Mag,2.10995763582955,3.82731709712281,6.49474401149193,11.5599568319664,19.6233596676005,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,FA_Tim,14,26,30.5,35.35,44.3,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_Dur_10,1,1,2,2,3,obs,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,Peak_Fre_10,1,1,1,1,2,obs,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
17682446,SP_Dur,34.9875,45,55.5875,76.925,117.3575,model,predicted,11160430,ALT,BEAN C NR SCOTTS VALLEY CA,37.0552261,-122.0413516,0.4893617021276596,3,RAIN,winter storms
