p10,p25,p50,p75,p90,metric,comid,result_type,gageid,gagetype,station_nm,lat,lon,MP_metric,class3_id,class3_name,CLASS_NAME
1,1,1,2.75,3.0999999999999996,Peak_Dur_10,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
1,1,3.5,9,18,Peak_Dur_2,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
1,1,2,3,3.3999999999999986,Peak_Dur_5,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
10400,10400,10400,10400,10400,Peak_10,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
1200,1200,1200,1200,1200,Peak_2,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
6340,6340,6340,6340,6340,Peak_5,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
1,1,1,2,2,Peak_Fre_10,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
1,1,2,3.75,5,Peak_Fre_2,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
1,1,1,2,3,Peak_Fre_5,948070372,observed,11118500,ALT,VENTURA R NR VENTURA,34.35222038,-119.3084466,0.33333333333333337,3,RAIN,"flashy, ephemeral rain"
93,120.25,171,212.25,272.7,DS_Dur_WS,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
202.2,238.5,290,333.5,359.8,DS_Tim,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1.93,4.4125000000000005,7.475,12.5,20.895,DS_Mag_50,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
3.2350000000000003,8.3,13.800000000000004,27,63.77000000000004,DS_Mag_90,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
2,3,4,5.75,7.900000000000002,FA_Dur,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
8.392149200805711,19.75180923333917,54.48454837470128,182.49031248810093,339.4977942014724,FA_Mag,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
17,26.25,39.5,59,68.80000000000001,FA_Tim,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
0.0285714285714286,0.03710587911331407,0.05487560192616372,0.08259450380232984,0.1111111111111111,SP_ROC,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
33,46,74,104,150,SP_Dur,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
9.55,14.75,45,1317.5,2988.000000000001,SP_Mag,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
159,175.5,202,241,264,SP_Tim,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
48,73.25,102.5,144.75,190.90000000000003,Wet_BFL_Dur,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
3.886,6.475000000000003,13,19.075,52.82000000000001,Wet_BFL_Mag_10,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
6.94,12,21.925,71,511.0500000000001,Wet_BFL_Mag_50,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
39,66,96,117,129.6,Wet_Tim,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
100.7,104.75,133.25,144.625,151.3,Peak_Tim_10,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
96,117,136.5,149,158.75,Peak_Tim_2,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
118.20000000000002,131.5,136,151.5,154.6,Peak_Tim_5,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1,1,1.5,2,2.3,Peak_Dur_10,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1,1,4,11.25,19.5,Peak_Dur_2,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1,1,2,3,3,Peak_Dur_5,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
14189.999999999996,14189.999999999996,14189.999999999996,14189.999999999996,14189.999999999996,Peak_10,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1195,1195,1195,1195,1195,Peak_2,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
7236.000000000001,7236.000000000001,7236.000000000001,7236.000000000001,7236.000000000001,Peak_5,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1,1,1,2,2,Peak_Fre_10,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1,1,2,4.25,5,Peak_Fre_2,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
1,1,1,2,2,Peak_Fre_5,948070372,observed,11118501,ALT,VENTURA R NR VENTURA+ DIV. CA,34.35222038,-119.3084466,0.3103448275862069,3,RAIN,"flashy, ephemeral rain"
79.2,133.25,181.5,224.75,278.1,DS_Dur_WS,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
184.6,210,260,303.25,323.4,DS_Tim,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
0.009,0.02,0.05749999999999999,0.16749999999999998,0.2805,DS_Mag_50,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
0.06770000000000012,0.145,0.24700000000000005,0.4215,1.0500000000000007,DS_Mag_90,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
3,3.5,5,7,11,FA_Dur,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1.948662971107813,2.4851117236007423,4.553904291696875,9.8322168277001,19.96144763291504,FA_Mag,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
24,27.5,39,57,64,FA_Tim,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
0.06336436170212764,0.0812368972746331,0.11111111111111106,0.17499999999999996,0.24570697844355133,SP_ROC,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
14,18.5,81.5,128.75,177.5,SP_Dur,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1.064,2.75,22.6,71,312.4000000000001,SP_Mag,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
131,149,162,193,213.00000000000003,SP_Tim,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
33.199999999999996,49.5,89,122,185.20000000000005,Wet_BFL_Dur,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
0.0301,0.0585,0.13,0.26,1.4626000000000017,Wet_BFL_Mag_10,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
0.08100000000000002,0.23,0.6125,1.7075,7.327000000000005,Wet_BFL_Mag_50,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
30.2,38,82.5,111.75,128.60000000000002,Wet_Tim,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
105.8,114.5,129,142,149.79999999999998,Peak_Tim_10,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
112.4,117.5,138.5,145,162.8,Peak_Tim_2,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
111.2,128,139,155,164,Peak_Tim_5,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1.2,1.5,2,3,3.5999999999999996,Peak_Dur_10,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1,1,3,4,11.600000000000003,Peak_Dur_2,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1,1,1,4,5.199999999999999,Peak_Dur_5,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
418.2000000000001,418.2000000000001,418.2000000000001,418.2000000000001,418.2000000000001,Peak_10,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
78.3,78.3,78.3,78.3,78.3,Peak_2,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
276.80000000000024,276.80000000000024,276.80000000000024,276.80000000000024,276.80000000000024,Peak_5,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1,1,1,2,2.5999999999999996,Peak_Fre_10,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1,1,2,3,3.8000000000000007,Peak_Fre_2,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
1,1,1,3,3,Peak_Fre_5,17595453,observed,11119745,ALT,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,0.15873015873015875,3,RAIN,perennial groundwater and rain
225,238.5,254,275.5,290.5,DS_Dur_WS,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
188.8,198,211,247,257,DS_Tim,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
0,0,0,0,0,DS_Mag_50,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
0,0,0.005,0.5252500000000001,0.8535000000000001,DS_Mag_90,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
2.5,3,4,6.75,11,FA_Dur,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
1.480853046583544,2.009028764742562,7.753525485423417,17.014537122486097,34.72883422166933,FA_Mag,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
8,23.25,29,40.75,50,FA_Tim,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
0.07948717948717948,0.0967703349282297,0.14062500000000006,0.19134040534619545,0.21464530892448505,SP_ROC,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
10,19.75,37.5,84.5,100.5,SP_Dur,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
11.6,26.5,92,119.75,312.5,SP_Mag,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
135,160.5,175.5,185.5,227.5,SP_Tim,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
54,63.5,89,111.5,133.39999999999998,Wet_BFL_Dur,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
0,0,0,1.975,4.199999999999999,Wet_BFL_Mag_10,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
0.3100000000000002,1.075,5.1,9.635,12.46,Wet_BFL_Mag_50,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
57,82,91,109,116,Wet_Tim,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
100.4,101,130,142.5,150,Peak_Tim_10,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
89,115,135,139.5,172.40000000000003,Peak_Tim_2,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
100.4,113.75,130,142.25,159.5,Peak_Tim_5,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
1,1,2,2,2.5999999999999996,Peak_Dur_10,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
1,2,3,5,8.8,Peak_Dur_2,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
1,1,1,4.25,5.3,Peak_Dur_5,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
472.80000000000007,472.80000000000007,472.80000000000007,472.80000000000007,472.80000000000007,Peak_10,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
130.5,130.5,130.5,130.5,130.5,Peak_2,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
287.6000000000001,287.6000000000001,287.6000000000001,287.6000000000001,287.6000000000001,Peak_5,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
1,1,1,2,2.5999999999999996,Peak_Fre_10,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
1,1,2,3,4,Peak_Fre_2,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
1,1,1,3,3,Peak_Fre_5,17595453,observed,11119750,ALT,MISSION C NR MISSION ST NR SANTA BARBARA CA,34.4275,-119.7252778,0.1864406779661017,3,RAIN,perennial groundwater and rain
122,151,191,235,295,DS_Dur_WS,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
180.6,195,228,318,329.2,DS_Tim,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
0,0,0.01,0.01,0.03,DS_Mag_50,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
0.01,0.02,0.05,0.29,0.39,DS_Mag_90,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
1,2,3,6,7.800000000000001,FA_Dur,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
1.3979178899697822,1.683684208929848,1.9823758474858744,7.691733743831188,12.736046116211751,FA_Mag,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
11.400000000000002,20,27,35,43.400000000000006,FA_Tim,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
0.1122410097642296,0.12823275862068964,0.2820512820512821,0.5357142857142858,0.9976260162601626,SP_ROC,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
13.2,19,94,125.5,143,SP_Dur,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
8.000000000000002,20,37,88,151.40000000000003,SP_Mag,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
135.4,158.5,173,189,219.4,SP_Tim,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
37,61,99,142,152,Wet_BFL_Dur,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
0,0,0,0.01,0.276,Wet_BFL_Mag_10,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
0.01,0.03,0.1,0.68,4.7,Wet_BFL_Mag_50,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
38,48,82,107,117,Wet_Tim,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
95.6,111.5,138,146,150.8,Peak_Tim_10,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
101.1,129.75,135,142.25,165.95,Peak_Tim_2,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
94.6,109,138,142.5,162,Peak_Tim_5,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
1,1,1,1,1,Peak_Dur_10,17596153,observed,11119780,ALT,ARROYO BURRO A SANTA BARBARA CA,34.43694215,-119.7465269,0.25862068965517243,3,RAIN,perennial groundwater and rain
